2022-02-28 23:57:24,"b'RT @mazzini_gsp: Ada harapan besar saat Kyai Yahya terpilih Ketua PBNU, terlebih saat 29 Des 2021 beliau menyatakan PBNU gak boleh jadi ala\xe2\x80\xa6'"
2022-02-28 23:57:14,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:57:01,"b'RT @Leonita_Lestari: ORANG POLITIK SEBAIKNYA PAHAM GEOPOLITIK\n.\n.\n.\n\nBukan melulu terkait sensitif dan maka kudu hati-hati, ini lebih terka\xe2\x80\xa6'"
2022-02-28 23:56:06,"b'Banyak WA boost sinetron Rusia vs Ukrania. Seakan mengamini perang dan memperbolehkan genosida. Di satu sisi ada warga negara biasa yang kehilangan keluarganya, rumahnya, pekerjaanya, dan itu semua di wajarkan krn urusan politik satu negara dan karena WA boost sinetron. Hipocrite'"
2022-02-28 23:56:02,"b'RT @DeculGovloook: @CoachJustinL Fangay israhell si paling sarjana politik, sama hipokritnya seperti fifa uefa https://t.co/2C80l1Xrhn'"
2022-02-28 23:55:26,b'https://t.co/s8lTkjg6o1\n\n#GusMuhaiminPresiden2024 \n\nPolitik PKB\nPolitik Kehadiran\nBukan Politik Lima Tahunan\n\n#muhaiminiskandar\n#PKBKuninganBangkit\n\nMohamad Apip Firmansyah\nWakil Ketua DPC PKB Kab. Kuningan\nSekertaris Fraksi PKB Kab. Kuningan\nAnggota DPRD Kab. Kuningan Fraksi PKB'
2022-02-28 23:55:22,b'RT @Unitedtalkz: Kasus Rusia-Ukraina dan Palestina-Israel itu beda. Ini tentang kemanusiaan. Bla bla bla bla bla\n\nJangan campuradukkan poli\xe2\x80\xa6'
2022-02-28 23:55:18,b'Sepakbola tanpa politik blablabla yakan https://t.co/UBQE6fV6zW'
2022-02-28 23:55:14,"b'RT @panditfootball: Dalam rilis resmi, Roman Abramovich menyerahkan wewenang penuh kepada Yayasan Amal Chelsea.\n\nNamun, belum ada pernyataa\xe2\x80\xa6'"
2022-02-28 23:55:08,"b'@_amiraaisya Billboards je pun,dah cakap politik kotor \xf0\x9f\xa4\xa3'"
2022-02-28 23:55:05,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:54:56,"b'RT @anti_human_90: So Malaysians. Kita sekarang ni dah la huru hara pasal politik, rasuah,salah guna kuasa. Tak kan kita nak orang luar sam\xe2\x80\xa6'"
2022-02-28 23:54:49,b'https://t.co/exqNnrvqyD\n\n#GusMuhaiminPresiden2024 \n\nPolitik PKB\nPolitik Kehadiran\nBukan Politik Lima Tahunan\n\n#muhaiminiskandar\n#PKBKuninganBangkit\n\nMohamad Apip Firmansyah\nWakil Ketua DPC PKB Kab. Kuningan\nSekertaris Fraksi PKB Kab. Kuningan\nAnggota DPRD Kab. Kuningan Fraksi PKB'
2022-02-28 23:54:46,b'RT @Unitedtalkz: Kasus Rusia-Ukraina dan Palestina-Israel itu beda. Ini tentang kemanusiaan. Bla bla bla bla bla\n\nJangan campuradukkan poli\xe2\x80\xa6'
2022-02-28 23:54:41,"b'Kemarin jgn campurin urusan bola sama politik, skrg bilangnya bola sama politik ga bisa dipisahin.\n\nLucu tiba"" skrg pada peduli sama kemanusiaan.'"
2022-02-28 23:54:31,"b'@idextratime @tariqpanja Ganyambung, bola gabole dicampur sama politik'"
2022-02-28 23:54:16,b'RT @IzzahTajari: Ada uni cancel buat majlis konvo katanya sbb kes semakin tinggi. Despite of ada preventable measure SOP bagai. Tapi still\xe2\x80\xa6'
2022-02-28 23:54:15,b'@KompasTV Politik praktis itu yg kayak gmna? https://t.co/0DnD98nK9p'
2022-02-28 23:54:05,b'RT @korantempo: Elite partai diduga menunggangi hasil survei kepuasan publik untuk memuluskan agenda penundaan Pemilu 2024. Banyak pollster\xe2\x80\xa6'
2022-02-28 23:54:04,"b'RT @dina_sulaeman: Th 2016, Celtic didenda UEFA krn suporternya mengibarkan bendera\xc2\xa0Palestine, alasan: melanggar aturan, tdk boleh bawa2 po\xe2\x80\xa6'"
2022-02-28 23:54:02,"b'RT @jan_banjari: Rakyat Johor dah mula bercakap, nak Dr @maszlee jadi MB. Nafas baru politik. Harapan baru untuk rakyat Johor. Boleh je nak\xe2\x80\xa6'"
2022-02-28 23:54:01,b'Ponakan Prabowo Minta Pendapat Sutan Adil Tunjuk Sekjen \n\nhttps://t.co/FhoFCqVLhN'
2022-02-28 23:53:40,"b'RT @amrudinnejad_: Nih, biar nggak cacat nalar..,\n\nCak @caknanto Dukung Gus Yaqut \xf0\x9f\x99\x8f\nhttps://t.co/oFgaIM7RzH'"
2022-02-28 23:53:26,"b'@Reynataa11 @sinarkeadilan1 @budimandjatmiko Tentu Ukraina paham, dia percaya diri merasa pasti akan diterima masuk NATO dan dibela oleh Amerika makanya berani bersikap ugal2an pada Rusia. Ternyata cuma jadi bahan permainan politik doang.'"
2022-02-28 23:53:14,"b'RT @_amiraaisya: Awalnya saya husnuzon angin kuat kot.\n\nTp bila tengok ni, besi tebal boleh bengkok macam ni. \n\nBillboards lain yg besi lag\xe2\x80\xa6'"
2022-02-28 23:53:10,"b""RT @An_Kiim: Ibu Chusnul Mar'iyah :\xe2\x80\x9cFungsi negara yang minimal itu adalah melayani urusan kesehatan, pendidikan dan lapangan kerja\xe2\x80\x9d\n\nTak sa\xe2\x80\xa6"""
2022-02-28 23:52:44,b'RT @Mentimoen: Contoh gilanya luberan histeria massal Eropa.\n\nPameran lukisan artis Perancis Henri Matisse yg direncanakan diadakan Maret d\xe2\x80\xa6'
2022-02-28 23:52:24,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:52:04,b'RT @Acitttttz: Dukung Gus Yaqut\nhttps://t.co/qI8aHumZYr'
2022-02-28 23:51:44,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:51:32,"b""RT @conan_idn: Warga Palestina menyanyikan lagu kebangsaan untuk memperingati Isra dan Mi'raj di daerah Bab Al-Amoud di Yerusalem yang masi\xe2\x80\xa6"""
2022-02-28 23:51:25,"b'RT @Rizmaya__: Ini catatan serius\xe2\x80\xa6\nSeorang \xe2\x80\x9cPembohong\xe2\x80\x9d akan dibela para pendusta, dikelilingi para penjilat, disanjung para pengkhianat, da\xe2\x80\xa6'"
2022-02-28 23:51:23,b'RT @PungkiAri: @SiaranBolaLive Sepakbola jangan di hubungkan dengan politik? Statement organisasi mafia beberapa tahun lalu \xf0\x9f\x98\x81'
2022-02-28 23:51:19,b'Politik: mungkin slh satu nya krn ini...!\nMk ada ketum parpol pemilu 2024 minta di tunda.\nKrn mrk klh populer sm goodbener..\xf0\x9f\x98\x81\xf0\x9f\x98\x82 https://t.co/y85HmbVEiH'
2022-02-28 23:51:05,"b'RT @almagentia369: @SiaranBolaLive goblok bgt ini Fifa, aturan mereka sendiri yg buat politik gak bisa intervensi fifa n sepakbola mereka,\xe2\x80\xa6'"
2022-02-28 23:50:42,b'@SiaranBolaLive Sepakbola &amp; politik \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b'
2022-02-28 23:50:39,b'butoh Politik.. butuh NATO https://t.co/myuFoRCMow'
2022-02-28 23:50:37,"b'RT @TSDMujeebudeen: DAP tak layak diberi tempat dalam politik negara - BONG\n\nhanya kami PENYAMUN. PEROMPAK, PENIPU, PENZINA, PELIWAT, PENJU\xe2\x80\xa6'"
2022-02-28 23:50:23,b'RT @Mentimoen: Contoh gilanya luberan histeria massal Eropa.\n\nPameran lukisan artis Perancis Henri Matisse yg direncanakan diadakan Maret d\xe2\x80\xa6'
2022-02-28 23:50:02,"b'Diwawancara jelang kebebasannya, Asrun mengaku bersyukur. Bahkan kasus yang menyeretnya di balik jeruji dijadikan pelajaran untuk menapaki hidup yang lebih baik #asrundanadpbebas https://t.co/ylVZA7L6OE'"
2022-02-28 23:49:58,b'RT @SumberSahihMY: Sedang tular di media sosial klip ucapan Ahli Parlimen Seputeh YB Teresa Kok yang didakwa \xe2\x80\x98mengugut\xe2\x80\x99 pihak polis selaku\xe2\x80\xa6'
2022-02-28 23:49:42,"b'Kemanusiaan hanya tameng, ujung2nya tetap politik lah \xf0\x9f\x91\x8c.\n\nKalau memang yg dibela kemanusiaan pasti ga ada double standar, akan sedih ketika ukraina diinvasi, dan akan sedih juga ketika palestine dijajah \xf0\x9f\xa5\xb2'"
2022-02-28 23:49:41,"b'Kl gw sendiri melihat ad seperti ad 3 tim yg dipersiapkan juara krn politik balas budi dr terselenggaranya Liga 1.\n1 tim dibahas pd twit sblmnya.\n1 tim jg bs jd juara krn utang budi perizinan.\n1 tim lg ini sih krg paham ane, cuma curiga krn latar belakang pemiliknya. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"
2022-02-28 23:49:33,"b'RT @geloraco: Tolak Pemilu Ditunda, LaNyalla: Kalau Elite Politik Kelewatan Rakyat Bisa Revolusi Sosial\nhttps://t.co/40eCasnPmm'"
2022-02-28 23:49:27,"b'Kemarin pas israel palestine bilangnya sepakbola tidak boleh dicampur politik, kenapa sekarang ganti? Apa karna sesama barat? https://t.co/nQzd8grHqc'"
2022-02-28 23:49:17,b'8. Peribahan informal tidak bs dianggap sebagai pilihan konstitusional jika karena perubahan krn banyak faktor darurat atau dominasi politik \nhttps://t.co/5h3U0iqdcT'
2022-02-28 23:49:10,"b'RT @ansor_blora_x8: dan pemainnya ya orang2 itu saja, Mereka selalu menunggu Tokoh2 NU yg di politik maupun yg tidak untuk di hancurkan, Ka\xe2\x80\xa6'"
2022-02-28 23:49:08,"b'@democrazymedia Masih muda dah jadi penjilat...karir hny seumur jagung,\nRuntuh rezim ini maka tamat lah karir politik lu...\nAib lu berceceran yg msh di ingat orang...'"
2022-02-28 23:48:59,b'RT @riffirifzaldi: @SisiwittFrida @Adiiiinnnnnn ..perempuan baru masuk politik ini buta dan tak lihat sejarah. ini para pelaku kejahatan te\xe2\x80\xa6'
2022-02-28 23:48:56,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:48:53,"b'RT @mazzini_gsp: Ada harapan besar saat Kyai Yahya terpilih Ketua PBNU, terlebih saat 29 Des 2021 beliau menyatakan PBNU gak boleh jadi ala\xe2\x80\xa6'"
2022-02-28 23:48:53,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:48:43,b'RT @NumanAfifi: Politik jenis apa sampai bangku mana nak duduk pun jadi isu?'
2022-02-28 23:48:33,b'RT @AngelMaximilan: @AngelMaximilan Akhirnya terlihat jelas wajah FIFA terlihat jelas sebagai wadah Politik.. BUBARKAN FIFA \nhttps://t.co/D\xe2\x80\xa6'
2022-02-28 23:48:18,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:48:10,b'Jare sepakbola ra entuk nyampur politik'
2022-02-28 23:48:04,"b'RT @aizuddin_twider: @hfzlbakri https://t.co/pURSJtZJtP\n\nLebih pda isu ni awalnya. OK, saya faham mungkin ni langkah politik ke apa.\n\nCuma\xe2\x80\xa6'"
2022-02-28 23:47:43,b'Politik jenis apa sampai bangku mana nak duduk pun jadi isu?'
2022-02-28 23:47:40,b'RT @korantempo: Usul perpanjangan masa jabatan presiden yang diembuskan sejumlah pemimpin partai politik dibahas sejak tahun lalu. Manuver\xe2\x80\xa6'
2022-02-28 23:47:39,"b'@CNNIndonesia Jangan tanggung2 masuk ke ranah politik, itu akan memperburuk keadaan anda saja.\nMending fokus saja bikin film komedi..keluarkan karya yg mendunia. Sehingga bangsa Indonesia ini bangga dgn anda.'"
2022-02-28 23:47:36,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:47:17,b'RT @IzzahTajari: Ada uni cancel buat majlis konvo katanya sbb kes semakin tinggi. Despite of ada preventable measure SOP bagai. Tapi still\xe2\x80\xa6'
2022-02-28 23:47:00,"b'RT @cybsquad_: Buruan daftar banser , sebelum tiket ludes  https://t.co/f9dYpzeGGH'"
2022-02-28 23:46:27,"b'JkW orang baik, saya yakin itu ! Ada kiasan : cerdik bagaikan ular tulus bagai merpati ! Politik membuat pak JkW harus seperti ular, tapi hatinya tetap tulus buat rakyat Indonesia ! Singkirkan egomu dan dukung terus \n#Jokowi2Periode'"
2022-02-28 23:46:26,b'Apa urusannya FIFA dan UEFA dengan konflik negara? Kukira tidak ada politik dalam olahraga Sepakbola ?'
2022-02-28 23:46:25,b'RT @ferizandra: Saat politik dibawa ke olah raga &amp; diskriminasi diberlakukan...\n\nTimnas Rusia &amp; klub2 Rusia dikeluarkan dari seluruh kompet\xe2\x80\xa6'
2022-02-28 23:46:23,b'@501Awani Apakah rakyat masih gembira dengan lanskap politik macam ini? Sewajarnya seseorang yang sudah memegang pelbagai jawatan sebelum ini tidak seharusnya dilantik menjadi Yang Dipertua.'
