datetime,text,cleanTweet
2023-02-27 23:56:05,b'@an_ti_ka_drun Perusak kebhinekaan nih akun..\nAnti Pancasila..!!!',usak kebhinekaan nih
2023-02-27 23:55:08,b'morning! \xf0\x9f\x92\x90 hi buat kamu yang cari joki trusted untuk matkul politik HAM hukum kewarganegaraan komunikasi pancasila essay demokrasi HI ppt skripsi novel ilmu sosial sejarah soshum cerpen makalah resume dllnya? bisa ke @autientic ya! &amp;&amp; ada 620+ testi disini \xf0\x9f\x8c\xb7\xf0\x9f\x92\x9e\xe2\x9c\xa8 #zonauang',hi buat kamu cari joki trusted matkul politik ham hukum kewarganegaraan komunikasi pancasila essay demokrasi hi ppt skripsi novel ilmu sosial sejarah soshum cerpen makalah resume dllnya testi sini
2023-02-27 23:54:20,b'@nusantara_one Kebodohan hakiki. Emang yang ngajarkan toleransi hanya pancasila doang.\nParah cara berfikirmu',bodoh hakiki emang ngajarkan toleransi pancasila cara berfikirmu
2023-02-27 23:49:34,"b'RT @MbahJim: Mungkin kalimat ""semua bisa diatur"" yang konon sakti dah mulai luntur ya Bu? \nNegara kaya SDA kok masih bergantung sama pajak,\xe2\x80\xa6'",mungkin kalimat semua atur konon sakti dah mulai luntur bu kaya sda kok gantung sama
2023-02-27 23:47:26,b'RT @opposite6892: Banser NU Ansor bajingan kabeh\nRusak semua waktunya mereka di kirim ke papua jangan teriak kita Indonesia kita pancasila\xe2\x80\xa6',banser nu ansor bajing semua waktu kirim papua jangan teriak indonesia
2023-02-27 23:47:17,b'AGAMA MENJADI MUSUH TERBESAR PANCASILA:Inilah Pemikiran yang A-history! Oleh: Prof Suteki @sutekov Pakar Hukum dan Masyarakat Jadi Penyeru Kebenaran .\xe2\x8f\xb1\xef\xb8\x8f\xf0\x9f\x92\xa1. #P7GM3 https://t.co/SU6OCWDznK',agama jadi musuh besar pikir prof suteki pakar hukum masyarakat jadi seru benar
2023-02-27 23:44:47,b'RT @Kimberley_20102: Apa tujuan kalian dukung capres? Untuk balas dendam? Untuk cari makan? Untuk mendewakan capresnya? Atau untuk negara d\xe2\x80\xa6',apa tuju kalian dukung capres balas dendam cari makan dewa capresnya negara
2023-02-27 23:44:44,b'RT @1ndonesiaku_: Pilpres 2024 bukanlah pertarungan agama tetapi pertarungan kelangsungan NKRI dan Ideologi Pancasila.\nHindari Politik Iden\xe2\x80\xa6',pilpres bukan tarung agama tarung langsung nkri ideologi politik
2023-02-27 23:44:33,b'RT @Srik4ndiMuslim2: @FreedomGugat Risma cuci2 mobil itu mungkin karena dia belum memahami instruksi bos Ekasila untuk obrak abrik jamaah p\xe2\x80\xa6',risma cuci2 mobil mungkin paham instruksi bos ekasila obrak abrik jamaah
2023-02-27 23:43:24,"b'RT @CH4__15R: Sekelas MUI Saja gak dihargai, dan jangan tertipu dengan pencitraan Bani Merah yg tiba-tiba menjadi kadrun mendadak.\nYudian W\xe2\x80\xa6'",kelas mui harga jangan tipu citra bani merah jadi kadrun
2023-02-27 23:42:25,"b'Pilpres 2024 adalah kesempatan terakhir kita merebut kekuasaan dan mengganti sistim Pancasila dengan Khilafah. Kita pernah gagal 2 kali tahun 2014 dan 2019, kali ini pergunakan segala upaya dan halalkan segala cara untuk mensukseskannya. #Jarnas Kadrun Anies Baswedan Khilafah KIP'",pilpres sempat akhir rebut kuasa ganti sistim pancasila khilafah pernah gagal kali tahun kali guna segala upaya halal segala cara sukses kadrun anies baswedan khilafah kip
2023-02-27 23:42:22,"b'@1stboot @KrismonAdji @Umar_Hasibuan__ Dek, belajar lagi yg semangat ya. Sudah pernah diputuskan di MK. \n\nPancasila sebagai dasar dan ideologi negara serta sekaligus dasar filosofis negara.\n\nIndonesia saja. Percaya deh. \n\nMerah Putih \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\n\nhttps://t.co/ryddva9leU'",dek ajar semangat pernah putus mk dasar ideologi negara sekaligus dasar filosofis percaya deh putih
2023-02-27 23:38:03,b'Kita pelajar Pancasila~~~ \nKita bernapas dalam sila-silanya~~~',ajar napas
2023-02-27 23:36:36,b'Kita pelajar Pancasila~~~~',ajar
2023-02-27 23:36:07,"b'RT @akucintaku_: \xe2\x9c\xa8Testi Joki Tugas Resensi\xe2\x9c\xa8\nOpen joki tugas bahasa indonesia, sastra, linguistik, pragmatik, metode penelitian, kwu, kwn, p\xe2\x80\xa6'",joki tugas joki tugas bahasa indonesia sastra linguistik pragmatik metode teliti kwu kwn
2023-02-27 23:36:05,"b'RT @akucintaku_: \xe2\x9c\xa8Testi Joki Tugas Bahasa Indonesia \xe2\x9c\xa8\nOpen joki tugas bahasa indonesia, sastra, linguistik, pragmatik, metode penelitian, k\xe2\x80\xa6'",joki tugas bahasa indonesia joki tugas bahasa indonesia sastra linguistik pragmatik metode teliti
2023-02-27 23:36:02,"b'RT @akucintaku_: \xe2\x9c\xa8Testi Joki Tugas Karya Ilmiah (Makalah)\xe2\x9c\xa8\nOpen joki tugas bahasa indonesia, sastra, linguistik, pragmatik, metode peneliti\xe2\x80\xa6'",joki tugas karya ilmiah joki tugas bahasa indonesia sastra linguistik pragmatik metode
2023-02-27 23:36:00,"b'RT @akucintaku_: \xe2\x9c\xa8Testi Joki Resume\xe2\x9c\xa8\nOpen joki tugas bahasa indonesia, sastra, linguistik, pragmatik, metode penelitian, kwu, kwn, pancasil\xe2\x80\xa6'",joki joki tugas bahasa indonesia sastra linguistik pragmatik metode teliti kwu kwn
2023-02-27 23:35:51,b'@taofan_pratama @KrismonAdji @Umar_Hasibuan__ Sejak kpn pancasila jdi idiologi? Bung karno blg pancasila adalah filosofi.',sejak kpn pancasila jdi idiologi bung karno blg pancasila filosofi
2023-02-27 23:35:30,b'RT @bianca125547620: Risma cuci2 mobil itu mungkin karena dia belum memahami instruksi bos Ekasila utk obrak abrik jamaah pengajian. \n\nEkas\xe2\x80\xa6',risma cuci2 mobil mungkin paham instruksi bos ekasila utk obrak abrik jamaah aji
2023-02-27 23:33:00,"b'Dan kurasa, mau kita kuliah di mana pun, matkul Pancasila itu bakal tetep ada (kalo di kampus lain namanya MPK yaa? Cmiiw). Soalnya setauku itu wajib (?)'",rasa mau kuliah mana matkul pancasila bakal tetep kampus nama mpk yaa soal tau wajib
2023-02-27 23:32:57,"b'Aku bukan tipe orang yg suka matkul CB (esp. pancasila ya di sini), but I truly understand that this matkul is so important. Iya ngebingungin, iya kdg dpt dosen yg ngejelasin kurang enak, tp kalo km baca diktatnya, itu isinya bermanfaat bgt, apalagi kl km bisa apply to real life https://t.co/0GbDcTZ0on'",aku bukan tipe orang suka matkul cb pancasila but i truly understand that this matkul is important iya ngebingungin iya kdg dpt dosen ngejelasin kurang enak tp kalo km baca diktat isi manfaat bgt kl km apply to real life
2023-02-27 23:26:27,"b'06.26: Situasi lalu lintas di depan Universitas Pancasila dari depok arah ke Pasar Minggu terpantau padat merayap, cuaca mendung. (P. Wisnu) https://t.co/w23bMbf2vu'",situasi lalu lintas depan universitas pancasila depok arah pasar minggu pantau padat rayap cuaca mendung
2023-02-27 23:26:25,"b'NKRI itu berideologi PANCASILA!orang yg PANCASILAIS SEJATI yg MENGAMALKAN nilai2 sila2 PANCASILA!Ibu2 yg suka pengajian mengamalkan nilai2 sila2 PANCASILA, slh stunya SILA PERTAMA, KETUHANAN YG MAHA ESA!hee,MAK BANTENG, ANDA KETUA BPIP tnt PAHAM doong,,\n\nhttps://t.co/08sIrjwQUV'",nkri ideologi pancasilais sejati amal nilai2 sila2 suka aji amal nilai2 sila2 pancasila slh stunya sila pertama tuhan maha banteng ketua bpip tnt paham
2023-02-27 23:25:56,"b'RT @AyaniMel: Politik identitas agama, menyebabkan perang saudara antara kelompok radikal yg mengharamkan pancasila, melawan kaum moderat y\xe2\x80\xa6'",politik identitas agama sebab perang saudara kelompok radikal haram pancasila lawan kaum moderat
2023-02-27 23:24:02,"b""RT @BoediTomo19: @jeckowadiday @RGoenardy @MelodiAsyik @abuyasalha2 @islah_bahrawi @MSKaban3 Fiqih sumber hukum Islam tetap Al-Qur'an Sunna\xe2\x80\xa6""",fiqih sumber hukum islam tetap
2023-02-27 23:22:28,b'Paham komunis dan atheis sudah masuk kedalam lembaga yang mengaku paling pancasilais yang mengatakan agama adalah musuh Pancasila padahal  seluruh sila Pancasila itu sejalan dg ajaran semua agama. Orang yang mengatakan agama musuh pancasila berarti atheis 100%',paham komunis atheis masuk dalam lembaga aku paling pancasilais kata agama musuh pancasila padahal seluruh sila pancasila jalan ajar semua agama orang kata agama musuh pancasila arti atheis
2023-02-27 23:19:31,"b'Sudah... ya. Pelajaran Prihatin kiy kan mung hanya ada di butir-butir Pancasila saja.\nLha, itu dia .... dimanakah tempat yang asli mempelajari ""butir-butir Pancasila"" .... kalo di Rumah mu... yang jelas belajar Ilmu ""nunduk-nunduk"" tok+'",ajar prihatin kiy mung pancasila mana tempat asli ajar pancasila kalo rumah mu jelas ajar ilmu
2023-02-27 23:18:44,"b'RT @ditpsd_dikbud: Ciptakan Pembelajaran Berkualitas untuk Wujudkan Pelajar Pancasila yang Siap Berkarya: Selasa, 28 Februari 2023 pukul 14\xe2\x80\xa6'",cipta ajar kualitas wujud ajar pancasila siap selasa februari pukul
2023-02-27 23:18:29,"b'Politik identitas agama, menyebabkan perang saudara antara kelompok radikal yg mengharamkan pancasila, melawan kaum moderat yg setia pada pancasila sbg dasar negara indonesia https://t.co/nUNDb2ViXr'",politik identitas agama sebab perang saudara kelompok radikal haram pancasila lawan kaum moderat setia pancasila sbg dasar negara indonesia
2023-02-27 23:17:01,b'@convomfs gabung Pemuda Pancasila',gabung pemuda pancasila
2023-02-27 23:13:11,b'RT @caul_tanjung: Minangkabau dan Pancasila (Ustazd Abdul Somad)\nSelengkapnya di\nhttps://t.co/q0vetjS01Z https://t.co/UbPey0Aef1',minangkabau pancasila abdul
2023-02-27 23:04:02,b'@ORSHO2024 @ekowboy2 Termasuk membersihkan sarkowei circle baik di dunia nyata maupun di dunia maya agar indonesia kembali ke jalur yg benar sesuai Amanat Pancasila dan UUD 1945',masuk bersih sarkowei circle baik dunia nyata maupun dunia maya indonesia jalur benar sesuai amanat pancasila uud
2023-02-27 23:02:08,b'@RomziTrilaksana @bachrum_achmadi loh? justru pemerintah yg selalu menyerukan agar bersatu dalam Pancasila dan Bhineka Tunggal Ika.. logika anda terbalik mas..',loh justru perintah selalu seru satu pancasila bhineka tunggal ika logika balik mas
2023-02-27 22:59:22,b'RT @Obay_Kusut1981: Ciri-ciri Generasi DN. Aidit \n-Ngaku paling Pancasila dan paling NKRI\n-Benci Arab Dengan Sebutan Kadrun\n-Agama di Bilan\xe2\x80\xa6',generasi dn aidit paling pancasila paling arab sebut
2023-02-27 22:57:11,b'@AyaniMel @aniesbaswedan Dgn bersatu bersinerginya kelompok Nasional n Islam yg patriotis telah membuahkan falsafah dasar negara Pancasila yg mempersatukan bangsa negara Indonesia..\nMenjauh dari semangat awal terbentuknya Pancasila berarti mengkhianatinya..\n#NKRIbutuhAkalSehat\n#PatriotYESparasitNO',satu sinergi kelompok nasional n islam patriot buah falsafah dasar negara pancasila satu bangsa negara semangat awal bentuk pancasila arti
2023-02-27 22:55:06,"b'RT @_Banyoe: @MartaArdy @MprAldo @bd_baskoro @StopPlandemit @alvinrio_1501 @SumandoGaek Kacung IMF dan makelar World Bank Vs Liberal Kanan,\xe2\x80\xa6'",kacung imf makelar world bank vs liberal
2023-02-27 22:52:39,b'Berubah dari negara pancasila menjadi negara komunis https://t.co/na7s5Adi64',ubah negara pancasila jadi negara komunis
2023-02-27 22:43:41,b'yg di monumen pancasila sakti a.k.a monumen lubang buaya emang kurang nyaman sih pas msk area museum. apalagi bagian yg baju2 para korban G30SPKI. entah krn minim ventilasi atau apa. bawaannya pengap. tapi lapangannya enak buat duduk duduk yg deket pohon https://t.co/aTT8gr991T',monumen pancasila sakti monumen lubang buaya emang kurang nyaman sih pas msk area museum bagi baju2 korban g30spki entah minim ventilasi apa bawa pengap lapang enak buat duduk duduk deket pohon
2023-02-27 22:40:21,"b'Seluruh warga negara harus paham.\ndemokrasi indonesia adlh demokrasi pancasila. Jadi yg bertentangan dg Demikrasi Pancasila, harus di tindak tegas. https://t.co/X2INbT9WF8'",seluruh warga negara indonesia adlh demokrasi pancasila jadi tentang demikrasi pancasila tindak tegas
2023-02-27 22:37:24,b'Founding Fathers : Para pendiri negara yang merumuskan Pancasila dan UUD 1945 dalam mempersiapkan Indonesia merdeka.',founding fathers diri negara rumus pancasila uud siap indonesia merdeka
2023-02-27 22:30:04,b'@AyaniMel Orang2 sperti ini shrusnya ditangkap karena bisa membahayakan keutuhan bangsa dan negara yg berazaskan pancasila uud45 dan sebagai ideologi negara dan kalau sudah menyangkut pelanggaran ideologi  negara seharusnya masuk dlm perbuatan pelanggaran berat dgn ancaman pidana mati',orang2 sperti shrusnya tangkap bahaya utuh bangsa negara berazaskan pancasila uud45 ideologi negara kalau sangkut langgar ideologi negara masuk dlm buat langgar berat ancam pidana mati
2023-02-27 22:29:19,"b'@destroydatworld Pancasila dasar negara, rakyat adil makmur sentosa, pribadi bangsaku, ayo maju maju ayo maju maju'",pancasila dasar negara rakyat adil makmur sentosa pribadi bangsa ayo maju maju ayo maju maju
2023-02-27 22:22:21,b'@yaemcko isi aja isi isi pancasila',isi aja isi isi pancasila
2023-02-27 22:09:24,b'RT @AndiDarwis71: Politik Identitas dlm versi BuzeRp itu adlh identitas yg versi jahatx.\nMembunuh lawan politik menggunakan stigma identita\xe2\x80\xa6',politik identitas dlm versi buzerp adlh identitas versi lawan politik guna stigma
2023-02-27 22:07:30,"b'RT @puji_setyanto: @bangdoelaje @nusantara_one NKRI negara yg sangat toleran, hanya karena ada BuzeRp yg ingin menjadikan NKRI jadi negara\xe2\x80\xa6'",nkri negara sangat toleran buzerp jadi nkri jadi
2023-02-27 22:05:58,"b'RT @aniesbaswedan: Sebuah hari yang berbahagia, karena bisa menghadiri Jalan Sehat Pemuda Pancasila (PP) Kalimantan Timur di Stadion Kadrie\xe2\x80\xa6'",buah hari bahagia hadir jalan sehat pemuda pancasila kalimantan timur stadion
2023-02-27 21:54:43,"b'Rompi / Vest Pemuda Pancasila / PP Terbaru \n\nRating : 4,5\nCek Diskon : https://t.co/F9Tf8l1vbK\nLink Flash sale : https://t.co/SF3K44qM4D https://t.co/IVzv7Gz2d1'",rompi vest pemuda pancasila pp baru diskon flash sale
2023-02-27 21:38:17,"b'RT @ch_chotimah2: Coba bikin survei, capres pilihan kelompok radikal pendukung khilafah anti Pancasila, pasti Anies yg menang.\xf0\x9f\x98\x9d\xf0\x9f\x98\x82\n\nCapres Pi\xe2\x80\xa6'",coba bikin survei capres pilih kelompok radikal dukung khilafah anti pancasila anies
2023-02-27 21:34:58,b'@AyaniMel Mana ada Nama Allah dalam UUD45 dan PANCASILA.\nAda juga TUHAN.\nTuhan itu bukan ALLAH Bagi Islam.\nSoo dia sok pinter',mana nama allah uud45 bukan allah sok pinter
2023-02-27 21:27:34,b'Setelah sekian lama tidak dengar lagu garuda pancasila di radio :)',sekian lama dengar lagu garuda pancasila radio
2023-02-27 21:24:13,b'Sepertinya Pancasila kekurangan satu sila deh.. Kewajiban mencintaimu sampai akhir hayatku.',seperti pancasila kurang satu sila deh wajib cinta akhir hayat
2023-02-27 21:19:08,b'RT @NegeriJajahan3l: Mulut: Pancasila. \nOtak: Ekasila. \nKelakuan: gotong nyolong. \n\nWajar benci Anies yang asli Pancasila. \n\nMegawati Beri\xe2\x80\xa6',pancasila ekasila gotong nyolong benci anies asli pancasila
2023-02-27 21:15:22,b'RT @AyaniMel: Dasar negara indonesia adalah bukan pancasila!\nHukum islam seharusnya berlaku menggantikan UUD 1945! https://t.co/sCk5zGdC9i',dasar negara indonesia bukan islam laku ganti uud
2023-02-27 20:56:23,"b""@jeckowadiday @RGoenardy @MelodiAsyik @abuyasalha2 @islah_bahrawi @MSKaban3 Fiqih sumber hukum Islam tetap Al-Qur'an Sunnah, misal mendukung melahirkan Pancasila UUD'45, tidak lantas Pancasila UUD'45 jadi fiqih sumber hukum Islam..logical fallacy jadinya.\nAtas dasar fiqih sumber hukum Islam mk ummat Islam Indonesia wajib mendukung Pancasila..\n#AkalSehat_ https://t.co/U4niX9RJpV""",b fiqih sumber hukum islam tetap sunnah misal dukung lahir pancasila lantas pancasila jadi fiqih sumber hukum fallacy dasar fiqih sumber hukum islam mk ummat islam indonesia wajib dukung
2023-02-27 20:48:39,"b'JANGAN BICARA TOLERANSI, JANGAN BICARA PANCASILA, KALAU SKB 2 Menteri masih digunakan untuk syarat mendirikan rumah  ibadah !!\n\nKRN APA ?\n\nKrn hanya utk beribadah, WNI harus mengemis kepada sesama anak bangsa &amp; harus mengemis kepada negara.\n\nKelucuan MENGERIKAN di bumi ini.'",jangan bicara toleransi jangan bicara pancasila kalau skb menteri guna syarat diri rumah ibadah apa utk ibadah wni emis sama anak bangsa emis keri bumi
2023-02-27 20:44:00,b'KUKUH BERDIRI DI TIGA PILAR UTAMA\nPANCASILA KELAPA SAWIT DAN BATU BARA\nASTUNGKARA NESCAYA SIAPA PUN PEMIMPIN NYA \xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95 https://t.co/oM1EPx9WsO',kukuh diri tiga pilar kelapa sawit batu nescaya siapa pimpin nya
2023-02-27 20:39:45,"b'Risma cuci2 mobil itu mungkin karena dia belum memahami instruksi bos Ekasila utk obrak abrik jamaah pengajian. \n\nEkasila sudah sukses bubarkan FPI, HTI. Sekarang mentarget pembubaran pengajian ibu3\n\nBagi BPIP, agama adlh musuh utama Pancasila (Ekasila) \n\n#DirjenPajakBiangKorupsi https://t.co/YjlhzUO2wQ'",risma cuci2 mobil mungkin paham instruksi bos ekasila utk obrak abrik jamaah aji sukses bubar fpi hti sekarang target bubar aji bpip agama adlh musuh utama pancasila
2023-02-27 20:34:43,b'pagi! \xf0\x9f\x8c\xb8\xf0\x9f\x8c\xb7\xf0\x9f\x92\x90\xe2\x9c\xa8 halo kalau kamu yang butuh joki tugas kewarganegaraan hukum pancasila demokrasi HAM ilmu sosial HI politik sejarah soshum essay cerpen ppt novel makalah analisis essay resume review dll bisa ke @autientic yah! \xf0\x9f\xa7\xba ada 620+ testi disini! #zonauang',halo kalau kamu butuh joki tugas kewarganegaraan hukum pancasila demokrasi ham ilmu sosial hi politik sejarah soshum essay cerpen ppt novel makalah analisis essay resume review testi
2023-02-27 20:15:29,b'RT @nrwi4: Salam 0% \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n#Indonesia #pancasila #rakyat\n#PancasilaProgresifRevolusioner https://t.co/ao6KwyuHZl',salam
2023-02-27 20:14:20,b'Salam 0% \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n#Indonesia #pancasila #rakyat\n#PancasilaProgresifRevolusioner https://t.co/ao6KwyuHZl',salam
2023-02-27 20:04:23,b'Minangkabau dan Pancasila (Ustazd Abdul Somad)\nSelengkapnya di\nhttps://t.co/q0vetjS01Z https://t.co/UbPey0Aef1',minangkabau pancasila abdul
2023-02-27 19:57:43,"b'@BoediTomo19 @jeckowadiday @RGoenardy @abuyasalha2 @islah_bahrawi @MSKaban3 UUD 1945 dianggap haram,\nPancasila dianggap haram,\nPiagam PBB dianggap haram,\nHukum2 buatan manusia dianggap haram,\n\nYang halal hanya Alquran &amp; Syariat Islam saja\n\nBagaimana jadinya kalau muslim berpikir demikian dlm konteks bernegara ?\n\nAkhirnya menjadi sumber konflik dlm negara'",uud anggap anggap pbb anggap buat manusia anggap halal alquran syariat islam jadi kalau muslim pikir dlm konteks negara jadi sumber konflik dlm negara
2023-02-27 19:52:41,"b'RT @KatolikG: Meskipun tidak punya Pancasila, Uni Emirat Arab (UAE) telah membangun kompleks rumah ibadah untuk tiga agama (Islam, Katolik,\xe2\x80\xa6'",meski punya pancasila uni emirat arab bangun kompleks rumah ibadah tiga agama
2023-02-27 19:47:14,b'morning! \xf0\x9f\x8c\xb8\xf0\x9f\x8c\xb7\xf0\x9f\x92\x90\xe2\x9c\xa8 hi untuk kamu yang lagi butuh joki tugas kewarganegaraan hukum pancasila demokrasi HAM ilmu sosial HI politik sejarah soshum essay cerpen ppt novel makalah analisis essay resume review dll bisa ke @autientic yah! \xf0\x9f\xa7\xba ada 620+ testi disini! #zonauang',hi kamu butuh joki tugas kewarganegaraan hukum pancasila demokrasi ham ilmu sosial hi politik sejarah soshum essay cerpen ppt novel makalah analisis essay resume review testi
2023-02-27 19:44:53,b'@Umar_Hasibuan__ @ListyoSigitP Ini lah kenyataan di Negara pancasila.... Hebat kan',lah nyata negara pancasila hebat
2023-02-27 19:28:05,b'RT @OranggilaBaru18: @AH_SiregarXIX @yennywahid @mohmahfudmd Keadilan itu hanya untuk segolongan yg merasa paling NKRI harga terasi yg suka\xe2\x80\xa6',adil golong rasa paling nkri harga terasi
2023-02-27 19:10:51,"b'@PKSejahtera @aniesbaswedan Yaaah, sama aja ini mah, elu2 juga biang keroknya yg mau merubah Pancasila menjadi Khilafah yak??\nHARAMKAN PKS !!!'",yaah sama aja mah elu2 biang kerok mau rubah pancasila jadi khilafah pks
2023-02-27 18:44:45,"b'@bangdoelaje @nusantara_one NKRI negara yg sangat toleran, hanya karena ada BuzeRp yg ingin menjadikan NKRI jadi negara komunis dan selalu membawa narasi perpecahan, berusaha merubah Pancasila menjadi Eka sila salah satunya si @nusantara_one , buseRp ini sangat getol membuat Narasi negatif di Indonesia'",nkri negara sangat toleran buzerp jadi nkri jadi negara komunis selalu bawa narasi pecah usaha rubah pancasila jadi eka sila salah satu si buserp sangat getol buat narasi negatif indonesia
2023-02-27 18:22:19,"b'@AyaniMel Ngga papa udah, yang penting konstitusional. Secara konstitusional mereka ga akan pernah menang kalau para pemimpin negeri ini tetap memegang teguh Pancasila dan UUD 1945.'",ngga papa udah penting konstitusional konstitusional ga pernah menang kalau pimpin negeri tetap pegang teguh pancasila uud
2023-02-27 18:19:23,b'@iqbaalgamatu yhhhhh kan sampe sore kan kak kls pkn n pancasila \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84',yhh sampe sore kak kls pkn n pancasila
2023-02-27 17:55:28,b'@republikaonline Ibu SriMulyani benar2 mengHayati PancaSila menjadi PELAYAN jelata2',ibu srimulyani benar2 hayati pancasila jadi layan jelata2
2023-02-27 17:53:38,"b'@republikaonline Punggawe Pemerintah poenya Cita2 Borjuis HaTI mu timpang tdk tauu malu anti PancaSila, td mengerti kaukaukau PELAYAN jelata'",punggawe perintah poenya cita2 borjuis hati mu timpang tauu malu anti pancasila td erti kau layan jelata
2023-02-27 17:53:13,b'RT @meitasarah_: mencari lelaki yang baik budi pekerti nya dan menerapkan landasan pancasila dalam hidup nya. wkwkwk iseng gue https://t.co\xe2\x80\xa6',cari lelaki baik budi pekerti nya terap landas pancasila hidup nya wkwkwk iseng gue
2023-02-27 17:44:22,"b'RT @AkuAtikaFaya: Wan Yohanies di dukung oleh\n\n- Partai Nasdrun\n- Partai Kebo \n- Partai Sapi\n- Partai Sengkuni\n- Ormas Pemuda Pancasila, HT\xe2\x80\xa6'",wan yohanies dukung partai partai kebo partai partai ormas pemuda pancasila
2023-02-27 17:41:08,b'Anies Gadaikan Pancasila Ke kelompok Radikal !! https:// #HTIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan',anies gadai pancasila kelompok radikal
2023-02-27 17:38:32,b'pemuda pancasila https://t.co/hJfQjweFMX',pemuda pancasila
2023-02-27 17:20:10,"b'@FreedomGugat Risma cuci2 mobil itu mungkin karena dia belum memahami instruksi bos Ekasila untuk obrak abrik jamaah pengajian. \n\nEkasila sudah sukses bubarkan FPI, HTI. Sekarang mentarget pengajian ibu3.\n\nAgama adalah musuh utama Pancasila (Ekasila), kata ketua BPIP\n\n#DirjenPajakBiangKorupsi https://t.co/LYLIiS2e0n'",risma cuci2 mobil mungkin paham instruksi bos ekasila obrak abrik jamaah aji sukses bubar fpi hti sekarang target aji musuh utama pancasila kata ketua
2023-02-27 17:19:02,b'@Heraloebss Ya Allah serius ini udah keterlaluan parah banget sih jika ini benar korban jadi tersangka cm krn membela harta dan darah serta anaknya. Jahat banget. \nUp kan kudu up pokoknya jgn smp tenggelam berita kek gini. Klarifikasi hukumnya wajib atas nama pancasila.\nBtw ini berita kapan?',allah serius udah terlalu parah banget sih benar korban jadi sangka cm bela harta darah anak jahat banget kudu up pokok jgn smp tenggelam berita kek gin klarifikasi hukum wajib atas nama berita kapan
2023-02-27 17:07:43,b'Adityarini Sosialisasikan Salam Pancasila &amp; Nilai Toleransi https://t.co/zwxiJLhXzx',adityarini sosialisasi salam pancasila nilai toleransi
2023-02-27 16:50:23,"b'Biasanya depan Univ Pancasila ada pempek enak, tapi belakangan ga ada. Agak susah emang nyari pempek enak, palingan Megaria.'",biasa depan univ pancasila pempek enak belakang ga susah emang nyari pempek enak paling megaria
2023-02-27 16:49:57,"b'@ruhutsitompul Dan mau TDK mau,suka TDK suka..PDI_P hari ini adlh rumah untuk semua..Kristen,Islam,Budha,dll ..preman pengusaha,jelata,rakyat biasa,pedagang..dll...mestinya Pancasila ini lebih dikenalkan LG..biar hilang org2 yg aneh2.,negeri ini dibangun untuk SE_MU_A agama suku ras dll'",mau hari adlh rumah preman pancasila lebih kenal hilang org2 bangun agama suku ras
2023-02-27 16:47:32,"b""@s4h4b4tl4m4 Solusinya untuk turunkan angka pengangguran di Indonesia adalah amalkan sila ke 5 dari Pancasila dengan baik dan benar.\n\nWallahu 'Alam""",b solusi turun angka anggur indonesia amal sila pancasila baik alam
2023-02-27 16:47:19,"b'1.mungkin sepenuhnya membahagiakan mertua.. dan istri/tanggung jawab.\n1.menghindari sifat perceraian menghindari sifat gengsi,sombong, pamer.\n2.mendidik anak yang berguna bagi kedua orang tua dan bangsa Indonesia.. menanamkan Pancasila semenjak dini.'",sepenuh bahagia mertua sifat cerai hindar sifat anak guna dua orang tua bangsa indonesia tanam pancasila semenjak dini
2023-02-27 16:46:47,"b'@ruhutsitompul SBY bapak demokrasi...ibarat Indonesia ini samudera...air darimanapun masuk.air hujan,air sungai dan segala air...semua ikan pun hidup berdampingan...berbeda beda tapi tetap satu tujuan...Gus Dur pernah bilang.. Pancasila itu untuk semua.untuk semua'",sby bapak indonesia darimanapun sungai segala ikan hidup beda tetap satu dur pernah bilang pancasila semua
2023-02-27 16:42:37,"b'@asboedionoid Benar Romo.  Harga diri ukurannya mjd materialisme,  bukan nilai2 adiluhung bangsa sbgmn tertuang dlm Pancasila. \n Jiwa telah mjd kering... Manusia tlh berubah sbgmn serigala bagi yg lain,  prihatin sekali,  tp tdk berdaya\xf0\x9f\x98\xa5'",benar romo harga diri ukur mjd material bukan nilai2 adiluhung bangsa sbgmn tuang dlm pancasila jiwa mjd kering manusia tlh ubah sbgmn serigala prihatin sekali tp
2023-02-27 16:37:51,"b'Proyek Penguatan Profil Pelajar Pancasila\n""Still Life Drawing""\nMenggambar objek yang sama dari berbagai sisi \n\nPerkenalan dgn keberagaman di sekitar kita dan bagaimana menyikapi dengan bijaksana \n\nTema : Bhineka Tunggal Ika https://t.co/KmWAC99WTZ'",proyek kuat profil ajar life objek sama bagai sisi agam bagaimana sikap bijaksana bhineka tunggal ika
2023-02-27 16:33:01,b'@LoveIsSerena Inget pancasila nomer 5.',inget pancasila nomer
2023-02-27 16:23:48,b'@QianzyZ Sama mereka nilai-nilai pancasila di injak-injak.',sama pancasila
